customer_id,first_name,last_name,email,phone,country,city,customer_address,order_id,order_date,order_status,order_total,shipping_address,order_item_id,quantity,unit_price,item_subtotal,product_id,product_name,category,description,product_price,stock,payment_id,payment_method,payment_amount,payment_date,payment_status,transaction_id
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",128,2025-09-18T23:53:43,cancelled,982.82,"3385 Joel Alley Apt. 430, Jasonborough, GU 59342",381,4,212.77,77.11,10,Himself East,Home & Garden,Food score benefit kid myself vote. Page kitchen spend teacher security.,306.7,549,128,cryptocurrency,402.42,2025-03-03T10:43:20,refunded,9ae3c849-6ab1-44ed-ae95-22b01b94ca5f
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",171,2025-04-15T21:37:52,processing,253.54,"0502 Hawkins Row, Warrentown, IN 38724",508,3,485.78,355.45,32,Fund Speech,Books,Whose smile small particularly. People likely democratic both. Any blood man mouth cell shoulder.,321.3,629,171,credit_card,809.32,2025-11-13T20:27:05,pending,91be945d-4b40-49b5-9e00-46f55d884526
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",171,2025-04-15T21:37:52,processing,253.54,"0502 Hawkins Row, Warrentown, IN 38724",509,1,357.86,387.99,31,Six West,Books,Today life but political but. Community oil speech low call his.,311.1,484,171,credit_card,809.32,2025-11-13T20:27:05,pending,91be945d-4b40-49b5-9e00-46f55d884526
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",171,2025-04-15T21:37:52,processing,253.54,"0502 Hawkins Row, Warrentown, IN 38724",510,1,287.07,491.86,41,Nor Discover,Furniture,Gun by north. Himself full prepare.,112.45,753,171,credit_card,809.32,2025-11-13T20:27:05,pending,91be945d-4b40-49b5-9e00-46f55d884526
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",171,2025-04-15T21:37:52,processing,253.54,"0502 Hawkins Row, Warrentown, IN 38724",511,3,119.92,170.61,37,Good True,Electronics,Tonight must another across. Ten great huge pull then night. Media college do.,294.53,29,171,credit_card,809.32,2025-11-13T20:27:05,pending,91be945d-4b40-49b5-9e00-46f55d884526
54,Scott,Herman,awelch@example.net,286-758-2727,Guyana,East Robert,"4346 Ross Orchard Apt. 173, New Daniel, CT 91600",171,2025-04-15T21:37:52,processing,253.54,"0502 Hawkins Row, Warrentown, IN 38724",512,5,418.94,308.02,11,Your Order,Beauty,Really likely where religious explain none. Reduce give high free. Against catch lead.,170.12,838,171,credit_card,809.32,2025-11-13T20:27:05,pending,91be945d-4b40-49b5-9e00-46f55d884526
55,Angel,Clark,tristan32@example.org,+1-708-816-6306x678,Guernsey,Bowmanport,"816 Hamilton Turnpike, Lake Ericland, NM 24249",57,2025-05-12T15:23:37,cancelled,948.65,"67771 Bell Isle, West Saraport, MN 07773",175,3,35.99,292.2,36,Including Mission,Sports,Television news soon grow type all agent. Network include indeed man drug listen learn health.,198.56,302,57,bank_transfer,561.01,2025-06-06T10:08:18,pending,76624e0e-7970-4e70-a5c2-dcab2665df26
55,Angel,Clark,tristan32@example.org,+1-708-816-6306x678,Guernsey,Bowmanport,"816 Hamilton Turnpike, Lake Ericland, NM 24249",57,2025-05-12T15:23:37,cancelled,948.65,"67771 Bell Isle, West Saraport, MN 07773",176,4,18.6,118.16,13,Player Task,Furniture,Better ground itself thought step. Work quality simple rise family.,293.62,113,57,bank_transfer,561.01,2025-06-06T10:08:18,pending,76624e0e-7970-4e70-a5c2-dcab2665df26
55,Angel,Clark,tristan32@example.org,+1-708-816-6306x678,Guernsey,Bowmanport,"816 Hamilton Turnpike, Lake Ericland, NM 24249",57,2025-05-12T15:23:37,cancelled,948.65,"67771 Bell Isle, West Saraport, MN 07773",177,5,181.11,484.73,32,Fund Speech,Books,Whose smile small particularly. People likely democratic both. Any blood man mouth cell shoulder.,321.3,629,57,bank_transfer,561.01,2025-06-06T10:08:18,pending,76624e0e-7970-4e70-a5c2-dcab2665df26
55,Angel,Clark,tristan32@example.org,+1-708-816-6306x678,Guernsey,Bowmanport,"816 Hamilton Turnpike, Lake Ericland, NM 24249",57,2025-05-12T15:23:37,cancelled,948.65,"67771 Bell Isle, West Saraport, MN 07773",178,3,324.96,324.78,40,Until Recently,Books,Office pull put might what. Law culture close of. Thus apply effect record agent red defense.,59.58,544,57,bank_transfer,561.01,2025-06-06T10:08:18,pending,76624e0e-7970-4e70-a5c2-dcab2665df26
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",37,2025-09-01T05:21:14,cancelled,129.06,"912 Logan Oval, Thomasmouth, AZ 52929",109,1,464.88,413.5,43,Catch Large,Home & Garden,Father return ok day college consumer. Her live air none.,469.99,710,37,credit_card,907.09,2025-01-21T09:31:38,pending,b09aec38-6892-45d8-838d-3b2115e2b43e
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",37,2025-09-01T05:21:14,cancelled,129.06,"912 Logan Oval, Thomasmouth, AZ 52929",110,4,353.17,490.7,15,Impact Yard,Beauty,Mission effort energy development budget try any. Play conference window benefit.,413.53,68,37,credit_card,907.09,2025-01-21T09:31:38,pending,b09aec38-6892-45d8-838d-3b2115e2b43e
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",37,2025-09-01T05:21:14,cancelled,129.06,"912 Logan Oval, Thomasmouth, AZ 52929",111,5,347.26,232.93,22,One Bit,Beauty,Many public hit. Speech interest through close newspaper. Half sing say will.,197.61,489,37,credit_card,907.09,2025-01-21T09:31:38,pending,b09aec38-6892-45d8-838d-3b2115e2b43e
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",37,2025-09-01T05:21:14,cancelled,129.06,"912 Logan Oval, Thomasmouth, AZ 52929",112,4,457.34,440.63,10,Himself East,Home & Garden,Food score benefit kid myself vote. Page kitchen spend teacher security.,306.7,549,37,credit_card,907.09,2025-01-21T09:31:38,pending,b09aec38-6892-45d8-838d-3b2115e2b43e
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",37,2025-09-01T05:21:14,cancelled,129.06,"912 Logan Oval, Thomasmouth, AZ 52929",113,1,35.62,451.21,27,Join Despite,Home & Garden,Large also arm political. Respond partner community necessary series century impact.,438.08,48,37,credit_card,907.09,2025-01-21T09:31:38,pending,b09aec38-6892-45d8-838d-3b2115e2b43e
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",156,2025-10-13T19:59:45,processing,401.85,"6371 Michael Squares Apt. 180, South Kevin, IL 65030",472,4,477.65,160.38,45,Financial Buy,Toys,Level her memory will. Particularly kid inside radio participant house buy.,289.9,825,156,bank_transfer,236.88,2025-09-28T06:33:21,refunded,02517d42-4947-4f32-a341-c061b69668d7
56,Ashley,Scott,elizabethsherman@example.org,(592)518-4168x95289,Nicaragua,Sullivanside,"641 Melissa Spring, Shepherdberg, VT 96912",162,2025-08-17T21:03:52,delivered,259.97,"873 Raymond Meadows, Brownshire, AS 11576",485,2,278.98,391.88,13,Player Task,Furniture,Better ground itself thought step. Work quality simple rise family.,293.62,113,162,paypal,784.15,2025-10-04T10:49:47,failed,c8275509-b252-4840-9116-1c5375a1a52e
57,Vanessa,Richardson,charles03@example.net,658.764.2566x5999,Congo,New Joemouth,"974 Ruth Point, New Tristan, KY 89818",34,2025-02-20T01:01:16,processing,348.39,"Unit 9220 Box 9181, DPO AA 51064",100,5,432.75,176.57,4,Strong Do,Books,Protect if heavy begin it each. Of side industry low store. Run control stand north.,102.09,0,34,cryptocurrency,448.05,2025-08-25T08:38:08,failed,36590772-00a6-4562-9bde-74fa281e6c82
57,Vanessa,Richardson,charles03@example.net,658.764.2566x5999,Congo,New Joemouth,"974 Ruth Point, New Tristan, KY 89818",34,2025-02-20T01:01:16,processing,348.39,"Unit 9220 Box 9181, DPO AA 51064",101,3,43.43,93.9,25,White Her,Home & Garden,Wear season affect child. Skin east continue fish.,412.16,582,34,cryptocurrency,448.05,2025-08-25T08:38:08,failed,36590772-00a6-4562-9bde-74fa281e6c82
57,Vanessa,Richardson,charles03@example.net,658.764.2566x5999,Congo,New Joemouth,"974 Ruth Point, New Tristan, KY 89818",34,2025-02-20T01:01:16,processing,348.39,"Unit 9220 Box 9181, DPO AA 51064",102,5,129.58,148.4,47,Show Those,Home & Garden,You professional put cell protect. Significant paper two within current join.,299.37,212,34,cryptocurrency,448.05,2025-08-25T08:38:08,failed,36590772-00a6-4562-9bde-74fa281e6c82
57,Vanessa,Richardson,charles03@example.net,658.764.2566x5999,Congo,New Joemouth,"974 Ruth Point, New Tristan, KY 89818",34,2025-02-20T01:01:16,processing,348.39,"Unit 9220 Box 9181, DPO AA 51064",103,4,331.74,202.16,44,Others Knowledge,Books,Hope most bad certainly end discussion. Most use affect thing machine magazine develop voice.,318.5,897,34,cryptocurrency,448.05,2025-08-25T08:38:08,failed,36590772-00a6-4562-9bde-74fa281e6c82
58,Sarah,Moreno,twalters@example.org,001-935-827-4146x85862,Japan,Port Erika,"PSC 1824, Box 3644, APO AP 93700",125,2025-04-23T19:25:59,pending,326.17,"4039 Smith Junctions Apt. 016, Jenniferland, DC 50502",372,2,451.04,177.64,1,Kid Myself,Furniture,Kitchen measure wonder ready even them. Mother against firm face free be. Team police first.,485.02,637,125,debit_card,264.72,2025-02-05T23:58:22,completed,b1e320fd-61ad-49bb-9f96-c422e577be27
59,Aaron,Taylor,combskristin@example.net,667.689.5158,Togo,Jeremyfort,"5093 Stacy Route, New Jeromefort, GU 50825",55,2025-02-16T23:37:01,delivered,351.55,"Unit 6775 Box 3980, DPO AP 38016",170,1,407.07,442.94,24,Letter Local,Home & Garden,Report shoulder standard especially. Change several the open full. Day wide provide key what five.,152.43,376,55,cryptocurrency,947.96,2025-06-27T15:35:02,completed,cc02c0d7-fe2c-4d3d-8030-057242b76565
59,Aaron,Taylor,combskristin@example.net,667.689.5158,Togo,Jeremyfort,"5093 Stacy Route, New Jeromefort, GU 50825",55,2025-02-16T23:37:01,delivered,351.55,"Unit 6775 Box 3980, DPO AP 38016",171,3,275.04,59.1,48,Deal Black,Home & Garden,Find all dream evening marriage. Until past event enjoy opportunity present.,167.28,359,55,cryptocurrency,947.96,2025-06-27T15:35:02,completed,cc02c0d7-fe2c-4d3d-8030-057242b76565
59,Aaron,Taylor,combskristin@example.net,667.689.5158,Togo,Jeremyfort,"5093 Stacy Route, New Jeromefort, GU 50825",55,2025-02-16T23:37:01,delivered,351.55,"Unit 6775 Box 3980, DPO AP 38016",172,3,94.29,467.11,40,Until Recently,Books,Office pull put might what. Law culture close of. Thus apply effect record agent red defense.,59.58,544,55,cryptocurrency,947.96,2025-06-27T15:35:02,completed,cc02c0d7-fe2c-4d3d-8030-057242b76565
59,Aaron,Taylor,combskristin@example.net,667.689.5158,Togo,Jeremyfort,"5093 Stacy Route, New Jeromefort, GU 50825",55,2025-02-16T23:37:01,delivered,351.55,"Unit 6775 Box 3980, DPO AP 38016",173,4,90.82,87.62,24,Letter Local,Home & Garden,Report shoulder standard especially. Change several the open full. Day wide provide key what five.,152.43,376,55,cryptocurrency,947.96,2025-06-27T15:35:02,completed,cc02c0d7-fe2c-4d3d-8030-057242b76565
59,Aaron,Taylor,combskristin@example.net,667.689.5158,Togo,Jeremyfort,"5093 Stacy Route, New Jeromefort, GU 50825",106,2025-02-27T22:59:22,processing,617.51,"11029 Peterson Hollow, Anthonyland, TN 93337",319,4,98.97,447.17,10,Himself East,Home & Garden,Food score benefit kid myself vote. Page kitchen spend teacher security.,306.7,549,106,paypal,746.5,2025-09-21T09:11:49,failed,0fd0733d-0a07-4d67-92c8-083029ccc82b
61,Ronald,White,jason01@example.com,207-714-4314x73436,China,Lake Travismouth,"693 Mills Underpass Suite 347, Weaverhaven, ID 48278",153,2025-03-04T02:20:24,delivered,548.12,"351 Carlos Valley, Robleston, FM 20525",463,4,11.31,445.94,22,One Bit,Beauty,Many public hit. Speech interest through close newspaper. Half sing say will.,197.61,489,153,paypal,472.48,2025-08-30T20:47:32,completed,1c84fb86-ec84-4a7c-80dd-4b93f2e80b79
61,Ronald,White,jason01@example.com,207-714-4314x73436,China,Lake Travismouth,"693 Mills Underpass Suite 347, Weaverhaven, ID 48278",153,2025-03-04T02:20:24,delivered,548.12,"351 Carlos Valley, Robleston, FM 20525",464,3,45.13,407.32,42,Should Paper,Books,Everyone practice increase finish safe difficult well. Assume every must every.,112.76,213,153,paypal,472.48,2025-08-30T20:47:32,completed,1c84fb86-ec84-4a7c-80dd-4b93f2e80b79
61,Ronald,White,jason01@example.com,207-714-4314x73436,China,Lake Travismouth,"693 Mills Underpass Suite 347, Weaverhaven, ID 48278",153,2025-03-04T02:20:24,delivered,548.12,"351 Carlos Valley, Robleston, FM 20525",465,3,429.53,253.6,31,Six West,Books,Today life but political but. Community oil speech low call his.,311.1,484,153,paypal,472.48,2025-08-30T20:47:32,completed,1c84fb86-ec84-4a7c-80dd-4b93f2e80b79
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",9,2025-11-13T19:31:03,delivered,367.94,"170 Jessica Creek Suite 454, South Thomasburgh, CO 69937",25,5,341.15,441.17,18,Defense Late,Toys,Range significant couple. Country current have instead.,472.07,785,9,debit_card,766.59,2025-05-23T08:40:13,pending,c9c6c1cf-a477-445a-a95d-5dd12eb30a04
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",9,2025-11-13T19:31:03,delivered,367.94,"170 Jessica Creek Suite 454, South Thomasburgh, CO 69937",26,1,230.44,490.53,40,Until Recently,Books,Office pull put might what. Law culture close of. Thus apply effect record agent red defense.,59.58,544,9,debit_card,766.59,2025-05-23T08:40:13,pending,c9c6c1cf-a477-445a-a95d-5dd12eb30a04
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",9,2025-11-13T19:31:03,delivered,367.94,"170 Jessica Creek Suite 454, South Thomasburgh, CO 69937",27,3,240.91,481.81,11,Your Order,Beauty,Really likely where religious explain none. Reduce give high free. Against catch lead.,170.12,838,9,debit_card,766.59,2025-05-23T08:40:13,pending,c9c6c1cf-a477-445a-a95d-5dd12eb30a04
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",18,2025-02-21T13:33:24,pending,313.77,"41307 David Prairie, Lake Edwardside, WA 78174",50,3,348.69,306.67,50,Site Defense,Beauty,Effect unit work world rest cup. Possible city animal every police.,215.62,477,18,bank_transfer,904.02,2025-02-01T11:44:56,pending,6619824d-4f14-4fee-9139-f733dc9acd1d
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",18,2025-02-21T13:33:24,pending,313.77,"41307 David Prairie, Lake Edwardside, WA 78174",51,3,478.29,446.19,12,Almost Feeling,Clothing,Sometimes during human scene available blue. Woman whole out character.,173.84,823,18,bank_transfer,904.02,2025-02-01T11:44:56,pending,6619824d-4f14-4fee-9139-f733dc9acd1d
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",18,2025-02-21T13:33:24,pending,313.77,"41307 David Prairie, Lake Edwardside, WA 78174",52,2,462.8,161.54,40,Until Recently,Books,Office pull put might what. Law culture close of. Thus apply effect record agent red defense.,59.58,544,18,bank_transfer,904.02,2025-02-01T11:44:56,pending,6619824d-4f14-4fee-9139-f733dc9acd1d
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",126,2025-06-18T01:51:18,shipped,136.71,"43319 Lauren Landing Suite 967, East Jennifer, NY 08552",373,1,32.46,456.8,28,Main Study,Furniture,Crime serve level call product grow. Crime case say worker agency note large.,499.21,720,126,credit_card,403.76,2025-04-05T00:59:00,failed,76dee338-569c-46d0-b56b-6bc1154b58fe
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",126,2025-06-18T01:51:18,shipped,136.71,"43319 Lauren Landing Suite 967, East Jennifer, NY 08552",374,5,437.16,254.27,13,Player Task,Furniture,Better ground itself thought step. Work quality simple rise family.,293.62,113,126,credit_card,403.76,2025-04-05T00:59:00,failed,76dee338-569c-46d0-b56b-6bc1154b58fe
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",126,2025-06-18T01:51:18,shipped,136.71,"43319 Lauren Landing Suite 967, East Jennifer, NY 08552",375,3,45.7,144.69,21,Success Compare,Toys,Strong specific list way oil next my region. Even range good cost. Leg benefit later seem.,484.64,743,126,credit_card,403.76,2025-04-05T00:59:00,failed,76dee338-569c-46d0-b56b-6bc1154b58fe
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",165,2025-10-25T14:27:19,shipped,783.41,"PSC 6611, Box 5121, APO AP 26282",492,2,70.05,293.28,43,Catch Large,Home & Garden,Father return ok day college consumer. Her live air none.,469.99,710,165,bank_transfer,919.83,2024-11-19T01:12:52,failed,3711ce0a-880c-4966-b488-675c928b5793
62,Seth,Guzman,lindsay03@example.com,(843)682-1304x22642,Algeria,Craigstad,"32636 Carrie Light, North Robertview, NV 32610",165,2025-10-25T14:27:19,shipped,783.41,"PSC 6611, Box 5121, APO AP 26282",493,5,324.42,359.94,41,Nor Discover,Furniture,Gun by north. Himself full prepare.,112.45,753,165,bank_transfer,919.83,2024-11-19T01:12:52,failed,3711ce0a-880c-4966-b488-675c928b5793
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",29,2025-05-04T23:23:13,shipped,160.87,"3289 Kayla Orchard, Brendanfurt, MP 89508",88,5,66.01,246.86,45,Financial Buy,Toys,Level her memory will. Particularly kid inside radio participant house buy.,289.9,825,29,cryptocurrency,344.88,2025-07-18T04:05:31,pending,e65e3d75-13c4-41e9-be15-e1374e76284c
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",107,2025-09-19T14:51:23,cancelled,111.39,"75563 Charles Lane, West Lisa, PR 29848",320,5,328.81,324.62,42,Should Paper,Books,Everyone practice increase finish safe difficult well. Assume every must every.,112.76,213,107,cryptocurrency,100.76,2025-01-03T05:30:26,completed,38fe7acf-0bca-4d6c-ab25-dc4b49d93a84
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",182,2025-02-28T00:12:38,cancelled,865.78,"570 Aaron Ferry Apt. 350, Erichaven, OK 63574",537,1,45.82,469.42,29,Computer Everybody,Home & Garden,Leader cup risk enjoy garden key public. Heavy themselves however have. Site seem kind two nothing.,173.45,721,182,bank_transfer,459.81,2025-08-09T15:10:03,pending,7af62cce-8afb-4187-add2-f39b348bc6dc
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",182,2025-02-28T00:12:38,cancelled,865.78,"570 Aaron Ferry Apt. 350, Erichaven, OK 63574",538,4,453.64,108.97,50,Site Defense,Beauty,Effect unit work world rest cup. Possible city animal every police.,215.62,477,182,bank_transfer,459.81,2025-08-09T15:10:03,pending,7af62cce-8afb-4187-add2-f39b348bc6dc
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",182,2025-02-28T00:12:38,cancelled,865.78,"570 Aaron Ferry Apt. 350, Erichaven, OK 63574",539,4,230.9,411.01,12,Almost Feeling,Clothing,Sometimes during human scene available blue. Woman whole out character.,173.84,823,182,bank_transfer,459.81,2025-08-09T15:10:03,pending,7af62cce-8afb-4187-add2-f39b348bc6dc
63,Eric,Davis,wyattrichard@example.org,9433984803,Mexico,Emilyton,"25568 Torres Underpass Suite 060, North Emmaport, AZ 47814",182,2025-02-28T00:12:38,cancelled,865.78,"570 Aaron Ferry Apt. 350, Erichaven, OK 63574",540,3,331.8,186.54,21,Success Compare,Toys,Strong specific list way oil next my region. Even range good cost. Leg benefit later seem.,484.64,743,182,bank_transfer,459.81,2025-08-09T15:10:03,pending,7af62cce-8afb-4187-add2-f39b348bc6dc
64,Rebecca,Holder,kimberly70@example.net,001-813-484-1173x516,Bouvet Island (Bouvetoya),West Ryan,"905 Angela Ford Apt. 119, Mullinsport, FL 10995",144,2025-11-10T19:40:13,cancelled,663.37,"62089 Cindy Shores, Dianaport, NE 20995",434,5,493.65,438.92,23,Fear Likely,Sports,Home visit nearly itself. Financial partner anyone budget chance player.,254.98,320,144,credit_card,517.8,2025-08-31T08:41:57,refunded,34015d93-d92c-4f8d-aaa7-a37708d15c2d
64,Rebecca,Holder,kimberly70@example.net,001-813-484-1173x516,Bouvet Island (Bouvetoya),West Ryan,"905 Angela Ford Apt. 119, Mullinsport, FL 10995",160,2025-02-09T18:45:09,cancelled,998.18,"0630 Boyer Manors, South Sarah, AL 17094",482,2,198.92,267.57,11,Your Order,Beauty,Really likely where religious explain none. Reduce give high free. Against catch lead.,170.12,838,160,paypal,823.09,2025-07-04T21:30:37,completed,057c3a3d-464d-4d82-9b3e-202c61811703
64,Rebecca,Holder,kimberly70@example.net,001-813-484-1173x516,Bouvet Island (Bouvetoya),West Ryan,"905 Angela Ford Apt. 119, Mullinsport, FL 10995",166,2025-03-22T16:52:18,shipped,332.76,"379 George Route Apt. 413, Brettfurt, NC 40075",494,4,353.4,325.15,23,Fear Likely,Sports,Home visit nearly itself. Financial partner anyone budget chance player.,254.98,320,166,paypal,230.6,2025-10-24T21:20:56,refunded,06960780-48cf-4a4d-9890-2c97dddef24a
65,Michael,Richards,jessicamendoza@example.org,(426)801-5061x26282,Czech Republic,Port Christopher,"47308 Brewer River Apt. 704, Breannaborough, OH 28767",2,2025-10-16T19:59:50,shipped,460.84,"61190 James Mews Apt. 116, Jeanetteton, AZ 43264",4,5,430.73,291.31,19,Court Detail,Furniture,Partner ground few field. I despite difficult call draw.,451.25,567,2,credit_card,360.87,2025-05-05T05:42:06,pending,3ba4e03b-017c-4aa6-8513-6ec1fa5e3efb
65,Michael,Richards,jessicamendoza@example.org,(426)801-5061x26282,Czech Republic,Port Christopher,"47308 Brewer River Apt. 704, Breannaborough, OH 28767",50,2025-03-09T16:11:01,cancelled,974.48,"924 Perkins Rapid Apt. 743, West Cory, CT 85559",154,5,308.05,498.41,23,Fear Likely,Sports,Home visit nearly itself. Financial partner anyone budget chance player.,254.98,320,50,debit_card,664.25,2024-11-20T04:56:08,pending,5d7d2131-93b4-495a-9fc8-6202fde5c94e
65,Michael,Richards,jessicamendoza@example.org,(426)801-5061x26282,Czech Republic,Port Christopher,"47308 Brewer River Apt. 704, Breannaborough, OH 28767",50,2025-03-09T16:11:01,cancelled,974.48,"924 Perkins Rapid Apt. 743, West Cory, CT 85559",155,5,369.14,358.07,15,Impact Yard,Beauty,Mission effort energy development budget try any. Play conference window benefit.,413.53,68,50,debit_card,664.25,2024-11-20T04:56:08,pending,5d7d2131-93b4-495a-9fc8-6202fde5c94e
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",87,2025-02-04T20:05:56,delivered,188.84,"95335 Curtis Skyway, East Todd, GU 43957",268,2,315.37,291.49,38,Two Protect,Furniture,Begin among its stay indicate police room. Blue race edge. Four only likely whose.,190.01,278,87,bank_transfer,97.68,2025-06-16T13:24:39,pending,4b92b0d8-b362-46d6-9600-55db5e73c0a2
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",87,2025-02-04T20:05:56,delivered,188.84,"95335 Curtis Skyway, East Todd, GU 43957",269,5,426.7,222.01,10,Himself East,Home & Garden,Food score benefit kid myself vote. Page kitchen spend teacher security.,306.7,549,87,bank_transfer,97.68,2025-06-16T13:24:39,pending,4b92b0d8-b362-46d6-9600-55db5e73c0a2
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",87,2025-02-04T20:05:56,delivered,188.84,"95335 Curtis Skyway, East Todd, GU 43957",270,3,23.23,190.34,22,One Bit,Beauty,Many public hit. Speech interest through close newspaper. Half sing say will.,197.61,489,87,bank_transfer,97.68,2025-06-16T13:24:39,pending,4b92b0d8-b362-46d6-9600-55db5e73c0a2
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",87,2025-02-04T20:05:56,delivered,188.84,"95335 Curtis Skyway, East Todd, GU 43957",271,1,42.3,464.58,25,White Her,Home & Garden,Wear season affect child. Skin east continue fish.,412.16,582,87,bank_transfer,97.68,2025-06-16T13:24:39,pending,4b92b0d8-b362-46d6-9600-55db5e73c0a2
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",131,2025-02-21T19:49:13,pending,480.51,"4479 Kristen Freeway, Herringchester, NJ 74307",390,3,148.3,55.78,2,Office Age,Beauty,Law level class body wall method. Argue event big conference home.,143.09,975,131,paypal,161.53,2025-03-10T05:53:33,pending,788848c2-ca19-4d68-815c-32ded9551858
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",131,2025-02-21T19:49:13,pending,480.51,"4479 Kristen Freeway, Herringchester, NJ 74307",391,3,29.81,247.3,30,Go Relate,Furniture,Visit than shoulder front already. Treat general leave behavior wonder reason bit.,289.83,746,131,paypal,161.53,2025-03-10T05:53:33,pending,788848c2-ca19-4d68-815c-32ded9551858
66,Eric,Robinson,tkramer@example.net,211.605.1293x749,Faroe Islands,North Ashleyville,"9480 Martin Wells Apt. 444, Port Linda, WA 86093",131,2025-02-21T19:49:13,pending,480.51,"4479 Kristen Freeway, Herringchester, NJ 74307",392,4,425.37,203.74,2,Office Age,Beauty,Law level class body wall method. Argue event big conference home.,143.09,975,131,paypal,161.53,2025-03-10T05:53:33,pending,788848c2-ca19-4d68-815c-32ded9551858
